,object1,object2
0,5.13763973172009,-570.2037963867188
1,3.787868725361056,-273.21600341796875
2,4.055789306836173,-551.1533203125
3,3.8966900156747584,-489.6962890625
4,3.8703733915652685,-366.1681213378906
5,3.9512577500311585,-523.8408203125
6,5.13763973172009,-570.2037963867188
7,3.811357999906808,-297.7828063964844
8,3.8766170619389517,-377.2398681640625
9,3.8694027145949086,-326.5960693359375
10,3.8259325209568846,-307.2508239746094
11,3.7930552700423923,-281.11651611328125
12,3.851230733925074,-312.435791015625
13,4.039313929952845,-547.0236206054688
14,3.7986749437669634,-282.4074401855469
15,3.8335078036394297,-307.41644287109375
16,3.9567961932551117,-525.43896484375
17,4.028376750788063,-544.41064453125
18,3.967733372419894,-528.0972900390625
19,4.055649682082116,-550.663818359375
20,3.9789498836218566,-531.781982421875
21,4.017299864340156,-541.2936401367188
22,3.8900077217398445,-378.4527587890625
23,3.995425506010592,-536.0086059570312
24,4.011761503645271,-539.7266235351562
25,4.006223060421318,-538.1536865234375
26,3.973271815643847,-529.6859741210938
27,3.864713601348831,-314.2229309082031
28,3.995425506010592,-536.0086059570312
29,3.8956273954644156,-379.5923156738281
30,3.858805928576614,-312.60687255859375
31,3.989887062786639,-534.433349609375
32,4.022838307564109,-542.8541870117188
33,3.9734114403979035,-530.1997680664062
34,3.9843486195626854,-532.8544311523438
35,4.006362685175374,-538.6559448242188
36,4.022698682810053,-542.3606567382812
37,3.9843486195626854,-532.8544311523438
38,3.9897474380325826,-533.92333984375
39,3.864713601348831,-314.2229309082031
40,3.9734114403979035,-530.1997680664062
41,3.989887062786639,-534.433349609375
42,4.006362685175374,-538.6559448242188
43,4.022838307564109,-542.8541870117188
44,4.055789306836173,-551.1533203125
45,3.858805928576614,-312.60687255859375
46,4.006223060421318,-538.1536865234375
47,3.9897474380325826,-533.92333984375
48,4.055789306836173,-551.1533203125
49,3.8259325209568846,-307.2508239746094
50,3.973271815643847,-529.6859741210938
51,4.028376750788063,-544.41064453125
52,3.995425506010592,-536.0086059570312
53,3.858805928576614,-312.60687255859375
54,3.9734114403979035,-530.1997680664062
55,3.989887062786639,-534.433349609375
56,3.864713601348831,-314.2229309082031
57,3.8900077217398445,-378.4527587890625
58,4.022838307564109,-542.8541870117188
59,3.8900077217398445,-378.4527587890625
60,3.9897474380325826,-533.92333984375
61,3.864713601348831,-314.2229309082031
62,4.022838307564109,-542.8541870117188
63,3.9897474380325826,-533.92333984375
64,3.864713601348831,-314.2229309082031
65,3.9897474380325826,-533.92333984375
66,3.9897474380325826,-533.92333984375
67,3.9897474380325826,-533.92333984375
68,3.864713601348831,-314.2229309082031
69,3.989887062786639,-534.433349609375
70,3.9897474380325826,-533.92333984375
71,3.9897474380325826,-533.92333984375
72,3.989887062786639,-534.433349609375
73,3.9897474380325826,-533.92333984375
74,3.864713601348831,-314.2229309082031
75,3.9897474380325826,-533.92333984375
76,3.9897474380325826,-533.92333984375
77,3.9897474380325826,-533.92333984375
78,3.864713601348831,-314.2229309082031
79,3.9897474380325826,-533.92333984375
80,3.9897474380325826,-533.92333984375
81,3.9897474380325826,-533.92333984375
82,3.8900077217398445,-378.4527587890625
