,object1,object2
0,3.850694430948616,-305.4231872558594
1,5.00583507995075,-545.1653442382812
2,4.022838307564109,-542.8541870117188
3,3.9734114403979035,-479.23443603515625
4,3.9090180552653084,-380.79095458984375
5,3.9897474380325826,-533.92333984375
6,3.864713601348831,-314.2229309082031
7,3.9146377289898795,-381.9627990722656
8,3.9843486195626854,-482.0632019042969
9,4.994944469880343,-544.0975341796875
10,3.8563141046731872,-307.0361328125
11,3.9897474380325826,-533.92333984375
12,3.9090180552653084,-380.79095458984375
13,3.9897474380325826,-533.92333984375
14,3.9090180552653084,-380.79095458984375
