,object1,object2
0,4.055789306836173,-551.1533203125
1,3.79243127339328,-269.6703796386719
2,3.950359795991657,-472.05712890625
3,3.8900077217398445,-378.4527587890625
4,3.9146377289898795,-381.9627990722656
5,3.9819114029871345,-510.93255615234375
6,3.8266498057530023,-278.4814453125
7,3.864713601348831,-314.2229309082031
8,3.9897474380325826,-533.92333984375
9,4.039313929952845,-547.0236206054688
10,3.850694430948616,-305.4231872558594
11,4.006362685175374,-538.6559448242188
12,4.022838307564109,-542.8541870117188
13,3.8448465184007485,-288.0194091796875
14,3.995425506010592,-536.0086059570312
15,3.962334636479065,-475.7154541015625
16,3.9734114403979035,-479.23443603515625
17,3.858805928576614,-312.60687255859375
18,3.9012470691889867,-380.7409973144531
19,3.9824477424674067,-511.73382568359375
20,3.956935818009168,-474.6573486328125
21,3.950741063207415,-472.74072265625
22,3.8956273954644156,-379.59228515625
23,3.9090180552653084,-380.79095458984375
24,3.989887062786639,-534.433349609375
25,3.8563141046731872,-307.0361328125
26,4.022838307564109,-542.8541870117188
27,3.850070434299504,-292.1466369628906
28,4.006223060421318,-538.1536865234375
29,3.864713601348831,-314.2229309082031
30,3.9146377289898795,-381.9627990722656
31,3.850070434299504,-292.1466369628906
32,3.989887062786639,-534.433349609375
33,3.9897474380325826,-533.92333984375
34,3.9090180552653084,-380.79095458984375
35,3.9897474380325826,-533.92333984375
36,3.864713601348831,-314.2229309082031
37,3.989887062786639,-534.433349609375
38,3.8956273954644156,-379.59228515625
39,3.850694430948616,-305.4231872558594
40,3.8563141046731872,-307.0361328125
41,3.9090180552653084,-380.79095458984375
42,3.850694430948616,-305.4231872558594
43,3.9146377289898795,-381.9627990722656
44,3.9090180552653084,-380.79095458984375
45,3.9897474380325826,-533.92333984375
46,3.9897474380325826,-533.92333984375
47,3.989887062786639,-534.433349609375
48,3.9897474380325826,-533.92333984375
49,3.864713601348831,-314.2229309082031
50,3.9897474380325826,-533.92333984375
51,3.9897474380325826,-533.92333984375
52,3.8956273954644156,-379.59228515625
53,3.9090180552653084,-380.79095458984375
54,3.9090180552653084,-380.79095458984375
55,3.956935818009168,-474.6573486328125
56,3.9090180552653084,-380.79095458984375
57,3.9897474380325826,-533.92333984375
58,3.8563141046731872,-307.0361328125
59,3.9897474380325826,-533.92333984375
60,3.8956273954644156,-379.59228515625
61,3.864713601348831,-314.2229309082031
62,3.9146377289898795,-381.9627990722656
63,3.9897474380325826,-533.92333984375
64,3.9897474380325826,-533.92333984375
65,3.9146377289898795,-381.9627990722656
66,3.9146377289898795,-381.9627990722656
67,3.9090180552653084,-380.79095458984375
68,3.8956273954644156,-379.59228515625
69,3.9146377289898795,-381.9627990722656
