,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
36,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,0,0,0,173,128,16,30
37,2,3,4,1,3,4,2,2,1,2,3,2,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,173,164,16,30
38,2,3,2,2,3,4,2,2,2,1,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,174,126,16,30
39,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,173,125,16,30
40,2,2,3,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,174,125,16,30
41,2,3,4,1,3,4,2,2,1,2,3,2,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,170,165,16,30
42,2,2,3,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,174,130,16,30
43,2,2,2,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,169,134,16,30
44,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,173,125,16,30
45,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,2,4,1,0,0,0,0,0,128,125,16,30
46,2,3,4,1,3,4,2,2,1,2,0,0,0,0,0,0,2,3,1,4,2,4,1,0,0,0,0,0,129,125,16,30
47,2,3,2,3,1,4,2,2,1,4,2,2,0,0,0,0,3,1,1,2,4,4,4,1,3,0,0,0,173,165,16,30
48,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,0,0,0,173,125,16,30
49,2,3,4,1,3,4,2,2,1,2,0,0,0,0,0,0,2,3,1,4,2,4,1,0,0,0,0,0,128,125,16,30
50,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,136,125,16,30
51,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,131,128,16,30
52,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,128,125,16,30
53,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,128,141,16,30
54,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,131,128,16,30
55,2,3,4,1,3,4,2,2,1,2,3,2,0,0,0,0,2,3,1,4,4,4,1,1,2,0,0,0,131,128,16,30
56,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,169,125,16,30
57,2,3,4,1,3,4,2,2,1,2,3,2,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,127,127,16,30
58,2,2,3,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,174,125,16,30
59,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,132,125,16,30
60,2,3,4,1,3,4,2,2,1,2,0,0,0,0,0,0,2,3,1,4,2,4,1,0,0,0,0,0,129,125,16,30
61,2,1,3,4,3,4,2,2,3,2,1,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,170,125,16,30
62,2,3,4,1,3,4,2,2,1,2,3,2,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,130,141,16,30
63,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,131,128,16,30
64,2,2,2,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,2,0,0,0,175,125,16,30
65,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,173,141,16,30
66,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,173,125,16,30
67,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,133,125,16,30
68,2,3,4,1,3,4,2,2,1,2,0,0,0,0,0,0,2,3,1,4,2,4,1,0,0,0,0,0,128,125,16,30
69,2,3,4,1,3,4,2,2,1,2,0,0,0,0,0,0,2,3,1,4,2,4,1,0,0,0,0,0,128,131,16,30
70,2,2,3,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,174,125,16,30
71,2,3,4,1,3,4,2,2,1,2,3,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,130,127,16,30
72,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,175,125,16,30
73,2,2,3,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,174,125,16,30
74,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,132,126,16,30
75,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,130,125,16,30
76,2,3,4,1,3,4,2,2,1,2,3,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,173,152,16,30
77,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,130,128,16,30
78,2,3,2,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,174,142,16,30
79,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,0,0,0,134,128,16,30
80,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,174,125,16,30
81,2,3,2,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,128,125,16,30
82,2,3,4,1,3,4,2,2,1,2,3,2,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,130,141,16,30
83,2,3,4,1,3,4,2,2,1,2,0,0,0,0,0,0,2,3,1,4,2,4,1,0,0,0,0,0,128,126,16,30
84,2,3,4,1,3,4,2,2,1,2,3,2,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,127,127,16,30
85,2,2,3,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,174,125,16,30
86,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,2,0,0,175,142,16,30
87,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,131,141,16,30
88,2,2,2,1,3,4,2,2,2,2,0,0,0,0,0,0,2,3,1,4,4,4,1,1,0,0,0,0,169,134,16,30
89,2,3,4,1,3,4,2,2,1,2,0,0,0,0,0,0,2,3,1,4,2,4,1,0,0,0,0,0,129,125,16,30
90,2,3,4,1,3,4,2,2,1,2,2,0,0,0,0,0,2,3,1,4,4,4,1,1,2,0,0,0,175,125,16,30
