,train_loss,train_mape,val_loss,val_mape,epoch
0,51048.435031467016,0.6725242137908936,20236.524522569445,0.6226202249526978,1
1,17891.350124782984,0.4876875877380371,13878.079644097223,0.4404153823852539,2
2,11522.747083875867,0.36688312888145447,7110.292588975694,0.25693604350090027,3
3,6737.16315375434,0.2499416172504425,5043.665907118056,0.22409948706626892,4
4,4789.036370171441,0.21866199374198914,4268.054958767361,0.20763859152793884,5
5,4115.565612792969,0.20072750747203827,4618.508246527777,0.22103041410446167,6
6,4359.748338487413,0.20961152017116547,4009.5884874131943,0.20473656058311462,7
7,3835.8807373046875,0.18864071369171143,3753.3060709635415,0.1753607839345932,8
8,3743.3283420138887,0.1838046759366989,3753.2504069010415,0.17078843712806702,9
9,3355.127631293403,0.1737167239189148,3427.7696940104165,0.16758836805820465,10
10,3198.022216796875,0.16937218606472015,3159.392632378472,0.16851194202899933,11
11,3169.5731268988716,0.17082390189170837,3212.4647623697915,0.1801987737417221,12
12,3160.9790852864585,0.17057012021541595,3525.0648328993057,0.16760951280593872,13
13,3121.9043986002603,0.1672070175409317,3125.870795355903,0.16698533296585083,14
14,3287.275872124566,0.17156267166137695,3530.1655002170137,0.1865416020154953,15
15,3011.671400282118,0.16576749086380005,3274.7406412760415,0.1864849030971527,16
16,3224.2737901475693,0.1697807013988495,3085.951605902778,0.17623430490493774,17
17,3190.796702067057,0.16734696924686432,3200.4677734375,0.16182714700698853,18
18,2997.8106350368926,0.166929230093956,3186.4272732204863,0.16335557401180267,19
19,3226.7188652886284,0.1693381518125534,2935.4791124131943,0.16676847636699677,20
20,2942.6962076822915,0.16468970477581024,2952.4398057725693,0.16451847553253174,21
21,3109.8053385416665,0.16846919059753418,2969.6086154513887,0.1689252406358719,22
22,2976.1183336046006,0.16474148631095886,3043.0136990017363,0.1629944145679474,23
23,3082.2147521972656,0.16689661145210266,3018.9649793836807,0.1595800220966339,24
24,3073.5687052408853,0.169513538479805,3841.1985677083335,0.19921885430812836,25
25,3041.530036078559,0.16771861910820007,2958.9755045572915,0.1603287309408188,26
26,3427.1652628580728,0.1763896942138672,3118.746880425347,0.1632094830274582,27
27,3274.0225762261284,0.17307980358600616,3047.7226833767363,0.16398674249649048,28
28,3214.132609049479,0.16911086440086365,2959.837592230903,0.16432395577430725,29
29,3127.8878648546006,0.16823427379131317,3279.5250651041665,0.17150768637657166,30
30,2890.9273512098525,0.16264685988426208,3009.937934027778,0.1717718541622162,31
31,3439.695027669271,0.17498035728931427,3524.5058865017363,0.16473698616027832,32
32,3006.4138454861113,0.16486254334449768,3473.799506293403,0.16389793157577515,33
33,3597.811801486545,0.17642708122730255,7593.310546875,0.2880803346633911,34
34,3467.5477905273438,0.17874950170516968,3046.4313693576387,0.16246774792671204,35
35,3024.3075900607637,0.167022243142128,3180.8184407552085,0.16724862158298492,36
36,3063.7460055881074,0.16921551525592804,3024.0331759982637,0.16354596614837646,37
37,3084.783677842882,0.1656179130077362,2922.726711697049,0.16255466639995575,38
38,3133.813405354818,0.1693030744791031,3113.3631456163193,0.15854673087596893,39
39,3108.573740641276,0.16739869117736816,2937.7417805989585,0.16793449223041534,40
40,3048.876725938585,0.1664568930864334,3224.8690592447915,0.1729668229818344,41
41,3264.245415581597,0.1718427538871765,3031.293646918403,0.16960503160953522,42
42,2996.9244249131943,0.16546158492565155,3049.008056640625,0.1603662520647049,43
43,3361.978712293837,0.17239315807819366,2971.8216688368057,0.16329963505268097,44
44,2969.455501980252,0.16640126705169678,3228.334038628472,0.17513364553451538,45
45,3117.3969930013022,0.16756609082221985,2986.501858181424,0.1680467575788498,46
46,2954.8306579589844,0.16481004655361176,3253.5228135850693,0.16219811141490936,47
47,2928.032728407118,0.16363434493541718,2977.8314073350693,0.15994367003440857,48
48,2991.4995863172744,0.1655486673116684,2996.1956380208335,0.16855570673942566,49
49,2957.513176812066,0.16406263411045074,2963.438720703125,0.17056411504745483,50
50,2946.655524359809,0.1646021008491516,2923.3076443142363,0.16243743896484375,51
51,2914.5755615234375,0.16330450773239136,2940.357815212674,0.16050757467746735,52
52,3099.926096598307,0.16744877398014069,3067.4121365017363,0.17565293610095978,53
53,3030.361321343316,0.1655319184064865,2984.797797309028,0.1704745888710022,54
54,2978.905015733507,0.16531766951084137,3128.8948838975693,0.15970967710018158,55
55,3064.4595811631943,0.16502375900745392,3038.6358235677085,0.17318999767303467,56
56,2944.3552856445312,0.16508282721042633,3265.2011447482637,0.1601320058107376,57
57,3206.4803670247397,0.17072947323322296,3614.857177734375,0.16380000114440918,58
58,3185.0956420898438,0.1695176362991333,2871.994384765625,0.16215623915195465,59
59,2907.9638943142363,0.163949653506279,3052.5193142361113,0.1601431667804718,60
60,2835.0111694335938,0.16260717809200287,3241.0411241319443,0.15936580300331116,61
61,2915.7127278645835,0.16215506196022034,3092.3030598958335,0.17231687903404236,62
62,3447.2431640625,0.17563669383525848,2833.1090494791665,0.16122306883335114,63
63,2854.85159640842,0.1620110273361206,2864.5227864583335,0.16029785573482513,64
64,3052.352823893229,0.16777922213077545,3329.5979817708335,0.15820136666297913,65
65,2946.2339477539062,0.1653275340795517,3242.7518174913193,0.15819482505321503,66
66,3237.4614054361978,0.1698230654001236,3250.651421440972,0.17738784849643707,67
67,3122.731886121962,0.1702164262533188,3093.128119574653,0.16101235151290894,68
68,2864.9589640299478,0.1608969122171402,2862.1274685329863,0.15814855694770813,69
69,2833.936225043403,0.1616436392068863,3069.6930338541665,0.1582821160554886,70
70,2935.739698621962,0.16338874399662018,2875.2561848958335,0.166898712515831,71
71,3179.465610080295,0.16893376410007477,2945.583251953125,0.1599975824356079,72
72,2968.3070475260415,0.16659657657146454,2837.937934027778,0.15915381908416748,73
73,3027.9522060818144,0.16468068957328796,3090.8540852864585,0.17236484587192535,74
74,2839.3968709309897,0.1616654247045517,2898.631401909722,0.16728295385837555,75
75,3394.1129014756943,0.17227506637573242,3152.307074652778,0.15921218693256378,76
76,3323.8261515299478,0.17542292177677155,3475.6504991319443,0.19353070855140686,77
77,2847.601806640625,0.16054004430770874,2822.3305935329863,0.16116301715373993,78
78,2874.8474324544272,0.163200244307518,4469.488959418402,0.17238156497478485,79
79,2848.7263387044272,0.16302311420440674,2871.291205512153,0.1658831238746643,80
80,2923.4239196777344,0.16465164721012115,2931.6930338541665,0.16500651836395264,81
81,3280.5234171549478,0.170730859041214,3403.4763454861113,0.15975521504878998,82
82,2955.346615261502,0.16458429396152496,2819.4383409288193,0.16217432916164398,83
83,3277.38863796658,0.17269431054592133,2964.2227918836807,0.17049705982208252,84
84,2838.764153374566,0.16231410205364227,2933.0564778645835,0.1662205010652542,85
85,3078.8724704318574,0.16732394695281982,3140.9238552517363,0.16167184710502625,86
86,2794.723402235243,0.16168008744716644,2825.1728244357637,0.154882550239563,87
87,2936.8713989257812,0.1633560210466385,3234.4812825520835,0.16117185354232788,88
88,2852.627495659722,0.16305367648601532,2888.4180501302085,0.16228532791137695,89
89,2845.7319607204863,0.16095660626888275,3046.1534288194443,0.15895774960517883,90
90,2964.1468200683594,0.1642618477344513,2900.1232096354165,0.1614181250333786,91
91,2882.9473775227866,0.16260942816734314,3111.0582682291665,0.1703638732433319,92
92,2917.7613389756943,0.16216464340686798,2866.2410481770835,0.16658706963062286,93
93,2901.511481391059,0.16228370368480682,2819.5350206163193,0.15995070338249207,94
94,3054.7090725368926,0.16582578420639038,3841.9959581163193,0.19569355249404907,95
95,3032.5355156792534,0.16762429475784302,2915.3436143663193,0.15846526622772217,96
96,2973.1207343207466,0.16441141068935394,4310.169406467014,0.21457011997699738,97
97,3178.339362250434,0.17112217843532562,2827.6174587673613,0.163726344704628,98
98,3051.423841688368,0.1675824522972107,3005.5027669270835,0.16805563867092133,99
99,2999.364220513238,0.16691039502620697,2920.368950737847,0.16089089214801788,100
100,2794.8665974934897,0.16044190526008606,2808.7401258680557,0.16368120908737183,101
101,2982.5289340549043,0.16427652537822723,2783.354248046875,0.15707486867904663,102
102,2873.207529703776,0.1630050539970398,3491.060546875,0.18033942580223083,103
103,3088.4461025661894,0.16702157258987427,3678.1140407986113,0.16412600874900818,104
104,2834.3053453233506,0.1608356237411499,3014.5977647569443,0.15909670293331146,105
105,2732.5192192925347,0.15754632651805878,2965.822564019097,0.167861670255661,106
106,2746.890201144748,0.15886059403419495,2774.4071180555557,0.16414418816566467,107
107,2712.4633517795137,0.15950843691825867,2855.5183919270835,0.16748975217342377,108
108,2763.629157172309,0.15794077515602112,2742.4696180555557,0.16038885712623596,109
109,3117.7889472113716,0.16901856660842896,3954.4398600260415,0.16951414942741394,110
110,2955.3431328667534,0.1616775095462799,3320.0150010850693,0.18782825767993927,111
111,2766.7564900716147,0.15890277922153473,2765.599514431424,0.16157647967338562,112
112,3038.5938245985244,0.16197694838047028,2971.1801486545137,0.15560318529605865,113
113,2908.717481825087,0.1627522110939026,2925.3052842881943,0.15480606257915497,114
114,2863.3548210991753,0.16007642447948456,2822.4176161024307,0.1725112944841385,115
115,2835.197943793403,0.1627250611782074,2844.6134168836807,0.15535631775856018,116
116,2722.3024393717446,0.15878485143184662,3864.1404893663193,0.167320117354393,117
117,2888.448978000217,0.16423487663269043,4546.034288194444,0.21490436792373657,118
118,3276.961724175347,0.17195330560207367,3073.819580078125,0.15445008873939514,119
119,2804.4107259114585,0.1597309112548828,3202.8606770833335,0.1782965511083603,120
120,3247.8650919596353,0.16762961447238922,2904.4919704861113,0.16939909756183624,121
121,2939.5272420247397,0.16441813111305237,2824.6133897569443,0.16238011419773102,122
122,2821.275431315104,0.1601865440607071,2831.1367458767363,0.16174106299877167,123
123,2794.6571756998696,0.16080360114574432,3024.8664279513887,0.17360222339630127,124
124,2723.842434353299,0.1588074117898941,2799.4855143229165,0.16212061047554016,125
125,2706.4534301757812,0.15812110900878906,2808.2693142361113,0.15227322280406952,126
126,2703.3604261610244,0.15798026323318481,2841.614691840278,0.16863064467906952,127
127,2707.866668701172,0.1563371866941452,3466.427544487847,0.19635656476020813,128
128,3150.8807373046875,0.1680591106414795,2860.4791124131943,0.1660681515932083,129
129,2859.3512980143228,0.16143393516540527,2952.17529296875,0.16884291172027588,130
130,2773.3936937120225,0.15925979614257812,2767.8856065538193,0.15737977623939514,131
131,2740.1349521213106,0.15738020837306976,2881.0788845486113,0.15471719205379486,132
132,2767.196848551432,0.15883678197860718,2825.102973090278,0.15767571330070496,133
133,2785.771274142795,0.1630852073431015,3923.8883192274307,0.16925378143787384,134
134,2894.015774197049,0.16227786242961884,2816.9903971354165,0.16069354116916656,135
135,2887.5425720214844,0.1613333821296692,2776.248480902778,0.16102834045886993,136
136,3046.267137315538,0.16428568959236145,2816.1766493055557,0.15629452466964722,137
137,2865.7601216634116,0.1610674113035202,3931.4761827256943,0.1977391391992569,138
138,2963.2850545247397,0.16260522603988647,4109.544108072917,0.1693693846464157,139
139,2717.7584601508247,0.15709775686264038,3439.2972005208335,0.15657958388328552,140
140,2848.512244330512,0.16169194877147675,2866.2051595052085,0.16472166776657104,141
141,3067.9511922200522,0.16671593487262726,3966.3840603298613,0.17336970567703247,142
142,2871.6302354600693,0.15846483409404755,2849.2103678385415,0.15614496171474457,143
143,2870.9631924099394,0.1623734086751938,3293.9999186197915,0.17097227275371552,144
144,2790.1870320638022,0.16170230507850647,2722.2344835069443,0.16217206418514252,145
145,2813.912638346354,0.16123616695404053,2991.5932345920137,0.1717960089445114,146
146,2856.0580783420137,0.16143324971199036,2900.284423828125,0.15424618124961853,147
147,2906.267130533854,0.16187506914138794,4078.6687825520835,0.16979600489139557,148
148,2773.499952528212,0.15835323929786682,2740.8719346788193,0.15749485790729523,149
149,2649.770768907335,0.15692654252052307,2845.11572265625,0.1551089882850647,150
150,3046.468899197049,0.16582749783992767,3114.149468315972,0.15530700981616974,151
151,2741.0199110243057,0.15846951305866241,2700.8216959635415,0.15631763637065887,152
152,2658.3363138834634,0.1570405811071396,2814.9550509982637,0.15672020614147186,153
153,2673.289455837674,0.1556810736656189,2811.5931532118057,0.15470737218856812,154
154,2772.659949408637,0.1591324657201767,3186.5427517361113,0.18310832977294922,155
155,2793.4701639811196,0.15976537764072418,3961.1819118923613,0.1975182592868805,156
156,2712.3800116644966,0.1580573469400406,2833.149224175347,0.1554149091243744,157
157,2637.1368340386284,0.1559918373823166,2807.5296223958335,0.15266931056976318,158
158,2928.3628946940103,0.16204184293746948,2835.392578125,0.15654730796813965,159
159,2757.495164659288,0.16010594367980957,3444.2324490017363,0.16013896465301514,160
160,2906.6238606770835,0.16194991767406464,2922.0673556857637,0.16838324069976807,161
161,2758.2078552246094,0.15888148546218872,3308.3743760850693,0.1547936350107193,162
162,3147.2425706651475,0.16861890256404877,2820.3814290364585,0.16339899599552155,163
163,3080.874345567491,0.16534653306007385,2775.535454644097,0.16418448090553284,164
164,2604.465671115451,0.15606826543807983,3531.9474283854165,0.1807859092950821,165
165,2693.064744737413,0.15763504803180695,3022.4402669270835,0.16648268699645996,166
166,2633.4095323350693,0.1561051309108734,2766.808783637153,0.15657839179039001,167
167,2960.0592108832466,0.16456849873065948,2891.2942708333335,0.16065818071365356,168
168,3020.821980794271,0.16306892037391663,2866.6199544270835,0.16759072244167328,169
169,2712.225908067491,0.15634514391422272,2788.6461588541665,0.15318936109542847,170
170,2969.4093492296006,0.16378089785575867,2925.9708658854165,0.17176777124404907,171
171,2777.6050957573784,0.16126394271850586,2893.2267252604165,0.16641052067279816,172
172,2945.9557359483506,0.16298170387744904,3001.275336371528,0.15484486520290375,173
173,2849.442437065972,0.1593768149614334,2736.8246256510415,0.16367484629154205,174
174,2736.7823011610244,0.15804027020931244,2806.4881998697915,0.1602025181055069,175
175,3084.8730672200522,0.1674923300743103,2800.1771647135415,0.15987980365753174,176
176,2721.221364339193,0.1580677181482315,3385.5405544704863,0.1566556692123413,177
177,2796.455847846137,0.15882255136966705,2854.1111924913193,0.1547783613204956,178
178,2760.761135525174,0.15832296013832092,4032.3426649305557,0.165780708193779,179
179,2869.6580708821616,0.16055649518966675,3087.7465006510415,0.15749618411064148,180
180,2643.519771999783,0.15498003363609314,3563.703667534722,0.15760438144207,181
181,2654.237643771701,0.1582382470369339,3153.3611111111113,0.15526923537254333,182
182,2665.2619052463106,0.1560254693031311,3222.3472764756943,0.15915626287460327,183
183,2675.0003051757812,0.15802310407161713,2745.9654405381943,0.1561385989189148,184
184,2755.9401652018228,0.15903109312057495,3330.678900824653,0.17290973663330078,185
185,2771.3375244140625,0.15741881728172302,2757.7696668836807,0.1558023989200592,186
186,2686.0255466037324,0.1584356129169464,3644.4834255642363,0.16656067967414856,187
187,2677.0100775824653,0.15717898309230804,2907.385308159722,0.1596708446741104,188
188,2995.871568467882,0.1661999672651291,3919.1055501302085,0.16788427531719208,189
189,2749.334621853299,0.15706560015678406,2730.7373725043403,0.16221991181373596,190
190,2608.0695597330728,0.15509384870529175,2749.0474446614585,0.15209275484085083,191
191,2657.128448486328,0.15521204471588135,2735.852728949653,0.16045598685741425,192
192,2694.330559624566,0.1563880890607834,2688.2122395833335,0.154150128364563,193
193,2674.1162380642363,0.15696316957473755,2855.425103081597,0.15369108319282532,194
194,2657.078820122613,0.15619774162769318,2743.544772677951,0.15485483407974243,195
195,2896.4126180013022,0.16063939034938812,2948.2887369791665,0.15304654836654663,196
196,2760.089653862847,0.15927082300186157,3094.1947157118057,0.17134582996368408,197
197,2807.9554443359375,0.159031942486763,2809.604546440972,0.16311879456043243,198
198,2838.118194580078,0.1593751609325409,3071.9314778645835,0.1725364327430725,199
199,2876.920606825087,0.16232779622077942,3482.1937391493057,0.15851664543151855,200
200,2912.3941345214844,0.1609845608472824,2732.828708224826,0.15379083156585693,201
201,2614.1492953830293,0.15490801632404327,2933.2670627170137,0.16641639173030853,202
202,2618.8062811957466,0.15466620028018951,2795.9884440104165,0.16733840107917786,203
203,2661.839606391059,0.1570265144109726,2699.7374674479165,0.1560031622648239,204
204,2650.844275580512,0.1552874892950058,3154.3028428819443,0.15307968854904175,205
205,2677.6622246636284,0.15725941956043243,3646.1690266927085,0.19267918169498444,206
206,2661.456068250868,0.15677528083324432,2783.943413628472,0.15676939487457275,207
207,2654.914008246528,0.1572393774986267,2768.1844618055557,0.1542789787054062,208
208,2704.8224487304688,0.15833614766597748,2880.396674262153,0.16744078695774078,209
209,2917.742628309462,0.16473087668418884,3286.2755533854165,0.15758951008319855,210
210,2731.484117296007,0.15801271796226501,2730.8932834201387,0.16046671569347382,211
211,2868.6290283203125,0.15920019149780273,2975.6293674045137,0.1658390462398529,212
212,2677.3859117296006,0.1569998860359192,2838.66748046875,0.15578916668891907,213
213,2971.1538831922744,0.16396403312683105,3121.922417534722,0.1567506343126297,214
214,2992.387891981337,0.16305622458457947,2761.950236002604,0.15848731994628906,215
215,2866.936821831597,0.16190792620182037,2949.5207790798613,0.16494064033031464,216
216,2770.934112548828,0.15879057347774506,3248.148139105903,0.1563580185174942,217
217,2742.7186245388457,0.15798206627368927,2765.713623046875,0.15238544344902039,218
218,2682.669189453125,0.15628987550735474,2952.0431450737847,0.15171486139297485,219
219,2695.3449435763887,0.15542490780353546,3078.1010064019097,0.15379691123962402,220
220,2633.992526584201,0.15629419684410095,2910.4141981336807,0.1658957451581955,221
221,2834.7753092447915,0.16074912250041962,2908.5855577256943,0.15159669518470764,222
222,2887.9616122775606,0.16166064143180847,2773.362060546875,0.16088391840457916,223
223,2612.8538716634116,0.15420320630073547,2694.791707356771,0.15389150381088257,224
224,2963.4928046332466,0.1656513810157776,2873.5508626302085,0.15195438265800476,225
225,2724.1163499620225,0.15792684257030487,2744.996392144097,0.15193535387516022,226
226,2716.18746609158,0.156959667801857,2719.9752604166665,0.15914076566696167,227
227,2913.043470594618,0.1614398956298828,3001.9674207899307,0.15312567353248596,228
228,2665.4292975531685,0.1560061126947403,2768.6268717447915,0.15471677482128143,229
229,2692.90232679579,0.15814344584941864,2892.1307779947915,0.15419895946979523,230
230,2616.7472466362847,0.1541665643453598,3404.5706380208335,0.18272751569747925,231
231,3515.7852851019966,0.17351725697517395,3090.560492621528,0.15418142080307007,232
232,2887.9964124891494,0.15967559814453125,3428.6346842447915,0.19029156863689423,233
233,2810.6006435818144,0.15966413915157318,2796.0233018663193,0.1653498411178589,234
