,object1,object2
0,2.863023905748112,-234.7061309814453
1,3.7563174010945857,-567.6787719726562
2,3.191233871816242,-353.45452880859375
3,3.3506172377069,-377.92376708984375
4,3.2786775793080327,-359.15081787109375
5,2.863023905748112,-234.7061309814453
6,3.3269599337641003,-369.008544921875
7,3.5239402635137735,-490.36029052734375
8,2.863023905748112,-234.7061309814453
9,3.7563174010945857,-567.6787719726562
10,3.4611527355924014,-399.978515625
11,3.2786775793080327,-359.15081787109375
12,2.863023905748112,-234.7061309814453
13,2.863023905748112,-234.7061309814453
14,3.3909830548343836,-398.6520690917969
15,2.863023905748112,-234.7061309814453
16,2.863023905748112,-234.7061309814453
17,2.863023905748112,-234.7061309814453
18,3.3909830548343836,-398.6520690917969
19,2.863023905748112,-234.7061309814453
20,3.516156466244954,-414.63482666015625
21,2.863023905748112,-234.7061309814453
22,3.5194745707463024,-455.3117980957031
23,2.9347458891454634,-320.0130310058594
24,2.863023905748112,-234.7061309814453
25,2.863023905748112,-234.7061309814453
26,3.2657545451188086,-358.7963562011719
27,2.863023905748112,-234.7061309814453
28,2.8763253729897142,-314.66424560546875
29,2.8511952537767127,-232.04554748535156
30,2.863023905748112,-234.7061309814453
31,2.8511952537767127,-232.04554748535156
32,2.863023905748112,-234.7061309814453
33,2.863023905748112,-234.7061309814453
34,2.8763253729897142,-314.66424560546875
