,object1,object2
0,2.8562023898439435,-233.21897888183594
1,2.8562023898439435,-233.21897888183594
2,3.7689909567782283,-572.6781005859375
3,2.902000133020997,-322.0576171875
4,3.4515746999803785,-485.8213195800781
5,3.244311391447032,-352.93896484375
6,3.4634033519517784,-491.530029296875
7,3.717124181667417,-553.2290649414062
8,3.7309702897273005,-557.4747314453125
9,3.749394347064644,-565.6399536132812
10,2.863023905748112,-234.7061309814453
11,2.8884955895278503,-240.83055114746094
12,3.7689909567782283,-572.6781005859375
13,3.7563174010945857,-567.6787719726562
14,2.8816740736236817,-239.16903686523438
15,3.4584977540103203,-488.1614074707031
16,2.8816740736236817,-239.16903686523438
17,3.7563174010945857,-567.6787719726562
18,2.861209525911174,-234.41136169433594
19,2.8884955895278503,-240.83055114746094
20,2.863023905748112,-234.7061309814453
21,3.749394347064644,-565.6399536132812
22,3.7563174010945857,-567.6787719726562
23,2.8884955895278503,-240.83055114746094
24,2.863023905748112,-234.7061309814453
25,3.7563174010945857,-567.6787719726562
26,3.7563174010945857,-567.6787719726562
27,3.7563174010945857,-567.6787719726562
28,2.8884955895278503,-240.83055114746094
29,3.7563174010945857,-567.6787719726562
30,3.7563174010945857,-567.6787719726562
31,2.863023905748112,-234.7061309814453
32,3.749394347064644,-565.6399536132812
33,3.7563174010945857,-567.6787719726562
34,2.8884955895278503,-240.83055114746094
35,2.863023905748112,-234.7061309814453
36,3.4634033519517784,-491.530029296875
37,2.8884955895278503,-240.83055114746094
38,3.7563174010945857,-567.6787719726562
