,object1,object2
0,2.3393314805138377,-97.4809341430664
1,3.024176523736157,-207.7580108642578
2,2.9904761710143752,-157.23495483398438
3,3.19567094870101,-179.17041015625
4,2.639182664693867,-137.28903198242188
5,2.1944096130274056,-102.3188705444336
6,2.5395063640789424,-178.8784942626953
7,3.470903761023409,-379.422119140625
8,3.16376413552206,-162.0089874267578
9,3.261464398945618,-108.36759185791016
10,2.6763986603545846,-166.79664611816406
11,3.0489700593383735,-133.5659637451172
12,3.608552215107221,-141.6169891357422
13,2.9072389354364647,-133.53903198242188
14,2.946339780465313,-151.7314453125
15,2.5202892039487783,-102.31786346435547
16,3.290279241664804,-108.95349884033203
17,3.234435992642702,-150.87474060058594
18,2.7769978955410313,-181.63819885253906
19,2.3506388790157495,-79.13131713867188
20,3.907818009111129,-182.53775024414062
21,3.7183672547511253,-412.03912353515625
22,4.230278435668886,-188.0319061279297
23,3.7211319347866048,-386.59814453125
24,3.9017186137413686,-242.7929229736328
25,2.2183337519391753,-107.18762969970703
26,3.074203929519545,-214.8984832763672
27,3.683373715818414,-289.6787414550781
28,2.9383198999085507,-176.59535217285156
29,2.6777112444582585,-132.81533813476562
30,3.1737699035581692,-236.29981994628906
31,2.9575528099374284,-134.45558166503906
32,3.4670877894907273,-214.11392211914062
33,4.21440321431756,-248.72608947753906
34,2.8207302032116424,-257.1977233886719
35,2.9196358663355007,-153.92860412597656
36,2.9370286724593377,-240.25662231445312
37,2.931151112738415,-213.6526641845703
38,2.315350332617264,-92.30767822265625
39,4.3902933797014425,-217.8002471923828
40,3.152150902741554,-206.4114227294922
41,3.3795740076313834,-303.72174072265625
42,3.2772872195943097,-216.2535858154297
43,2.485517188092357,-110.11002349853516
44,2.857435835855859,-70.14570617675781
45,3.010370682581083,-173.32801818847656
46,4.8390534322326175,-479.9747619628906
47,2.6887299603356016,-128.653076171875
48,3.1580520917713626,-216.4623565673828
49,4.9806228659863585,-255.13600158691406
50,2.5110532254594506,-120.00082397460938
51,3.2398735231369136,-235.38003540039062
52,3.2318516589608697,-188.4559326171875
53,3.3078845337575373,-229.82460021972656
54,2.7063455730207218,-183.5675506591797
