,object1,object2
0,2.8624792649298314,-336.1916198730469
1,2.8624792649298314,-336.1916198730469
2,2.8743079169012313,-340.49188232421875
3,2.8743079169012313,-340.49188232421875
4,2.8743079169012313,-340.49188232421875
5,2.8624792649298314,-336.1916198730469
6,2.8624792649298314,-336.1916198730469
7,3.2786727958687427,-515.580078125
8,2.773172053633988,-278.0015869140625
9,2.8624792649298314,-336.1916198730469
10,2.8624792649298314,-336.1916198730469
11,2.8743079169012313,-340.49188232421875
12,3.4547451853170577,-595.4166870117188
13,2.867384966032625,-338.7784423828125
14,2.7486645537822367,-258.6331481933594
15,2.8743079169012313,-340.49188232421875
16,2.7312184576267837,-254.67117309570312
17,3.4408990772571744,-590.50146484375
18,2.8624792649298314,-336.1916198730469
19,2.82769281022656,-307.8917236328125
20,2.7312184576267837,-254.67117309570312
21,3.3974454382819657,-566.9419555664062
22,2.7486645537822367,-258.6331481933594
23,3.1164465144803106,-445.3078918457031
24,2.82769281022656,-307.8917236328125
25,3.4065961980524664,-587.1173706054688
26,2.736835901810837,-255.64886474609375
27,2.81586415825516,-304.05877685546875
28,2.766941397852242,-277.2260437011719
29,2.7312184576267837,-254.67117309570312
30,2.8743079169012313,-340.49188232421875
31,2.8743079169012313,-340.49188232421875
32,2.773172053633988,-278.0015869140625
33,3.2786727958687427,-515.580078125
34,2.8624792649298314,-336.1916198730469
35,3.1164465144803106,-445.3078918457031
36,3.2548415310333376,-509.63299560546875
37,3.241061280696589,-486.221923828125
38,3.66292907224105,-688.9600830078125
39,2.921662748916483,-362.306884765625
40,2.8743079169012313,-340.49188232421875
41,3.1463663834625484,-457.7139587402344
42,2.66682344305802,-228.11680603027344
43,3.0054315169883727,-403.283935546875
44,3.2786727958687427,-515.580078125
45,3.610883197453213,-666.4805908203125
46,2.9649048734522996,-370.60498046875
47,2.908923187050939,-349.3706359863281
48,3.2786727958687427,-515.580078125
49,2.886136568872631,-344.80511474609375
50,3.66292907224105,-688.9600830078125
51,2.7486645537822367,-258.6331481933594
52,2.8624792649298314,-336.1916198730469
53,2.773172053633988,-278.0015869140625
54,2.82769281022656,-307.8917236328125
55,3.011519980126971,-429.313232421875
56,3.1164465144803106,-445.3078918457031
57,3.401864719637877,-572.5977172851562
58,2.7374297520696524,-256.67913818359375
59,3.011519980126971,-429.313232421875
60,3.4408990772571744,-590.50146484375
61,2.991585512089825,-399.6100769042969
62,3.3974454382819657,-566.9419555664062
63,2.9346742660850227,-366.7470703125
64,3.537410465550119,-611.922607421875
65,2.9420051473864612,-370.34478759765625
66,2.843727662089825,-330.1644287109375
67,2.9649048734522996,-370.60498046875
68,3.153637744455505,-476.07379150390625
69,2.908923187050939,-349.3706359863281
70,4.334464006435137,-740.0322265625
71,3.66292907224105,-688.9600830078125
72,2.773172053633988,-278.0015869140625
73,2.9346742660850227,-366.7470703125
74,3.1164465144803106,-445.3078918457031
75,2.7486645537822367,-258.6331481933594
76,2.617900682655102,-215.96827697753906
77,2.736835901810837,-255.64886474609375
78,2.8624792649298314,-336.1916198730469
79,3.2786727958687427,-515.580078125
80,2.8743079169012313,-340.49188232421875
81,3.66292907224105,-688.9600830078125
82,3.5894563403379562,-635.4061279296875
83,2.7312184576267837,-254.67117309570312
84,2.7312184576267837,-254.67117309570312
85,2.8743079169012313,-340.49188232421875
86,2.82769281022656,-307.8917236328125
87,2.8743079169012313,-340.49188232421875
88,2.908923187050939,-349.3706359863281
89,2.785000705605388,-302.32977294921875
90,2.7077590748850824,-249.01463317871094
91,3.024531497295511,-434.25445556640625
92,2.9976739752284227,-402.39239501953125
93,3.6421600133125605,-682.0908813476562
94,2.855556314061225,-334.4731750488281
95,2.773172053633988,-278.0015869140625
96,3.66292907224105,-688.9600830078125
97,2.766941397852242,-277.2260437011719
98,2.867384966032625,-338.7784423828125
99,2.7312184576267837,-254.67117309570312
100,2.7312184576267837,-254.67117309570312
101,3.3559072172636513,-552.0812377929688
102,2.7613434016625886,-274.6695251464844
103,3.66292907224105,-688.9600830078125
104,2.7312184576267837,-254.67117309570312
105,2.8812309709311728,-342.20733642578125
106,3.610883197453213,-666.4805908203125
107,2.9222127688311277,-363.21405029296875
108,2.8812309709311728,-342.20733642578125
109,3.3177073473743617,-533.1664428710938
110,3.1164465144803106,-445.3078918457031
111,2.8624792649298314,-336.1916198730469
112,3.5462142158021392,-628.3472290039062
113,3.376676276192141,-559.5108642578125
114,2.8930596229025722,-346.5317077636719
115,2.7486645537822367,-258.6331481933594
116,2.7544799005983474,-273.9685974121094
117,2.736835901810837,-255.64886474609375
118,2.8624792649298314,-336.1916198730469
119,2.81586415825516,-304.05877685546875
