,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
21,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,164.0,154.0,30.0,30.0
22,2.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,0.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,140.0,132.0,30.0,11.0
23,2.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,130.0,143.0,2.0,30.0
24,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,166.0,151.0,30.0,30.0
25,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,162.0,147.0,30.0,30.0
26,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,164.0,151.0,30.0,30.0
27,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,160.0,152.0,30.0,30.0
28,2.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,0.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,132.0,130.0,24.0,9.0
29,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,161.0,149.0,30.0,30.0
30,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,162.0,149.0,30.0,30.0
