,object1,object2
0,5.430714279735923,-682.988037109375
1,4.252582975776541,-676.9863891601562
2,3.2675024672916533,-440.4057312011719
3,3.28117027840513,-446.22210693359375
4,2.5988304559141997,-201.51446533203125
5,2.5988304559141997,-201.51446533203125
6,3.5088298168856564,-518.2374877929688
7,3.8263320506274043,-610.34033203125
8,3.5953678168856564,-551.787353515625
9,2.642445624089897,-210.66819763183594
10,3.1703421291798355,-401.96112060546875
11,4.076924718357159,-666.337158203125
12,3.2675024672916533,-440.4057312011719
13,3.0200740565113784,-342.4685974121094
14,3.291159771234453,-449.3696594238281
15,3.360271205602467,-473.2191162109375
16,3.89222393031379,-628.2255249023438
17,3.229485212776542,-422.879150390625
18,2.853390231177479,-300.5107421875
19,3.5953678168856564,-551.787353515625
20,3.360271205602467,-473.2191162109375
21,3.608379334054196,-556.666748046875
22,2.8924245887967768,-310.7840270996094
23,3.291159771234453,-449.3696594238281
24,3.229485212776542,-422.879150390625
25,2.89435921951741,-311.468994140625
26,3.1267653100150232,-372.490966796875
27,2.610658931625307,-203.87094116210938
28,2.5988304559141997,-201.51446533203125
29,3.2201880356663466,-418.6997375488281
30,3.014393327799076,-341.6669921875
31,2.9018322934619967,-313.54937744140625
32,2.5988304559141997,-201.51446533203125
33,4.076924718357159,-666.337158203125
34,2.603676593735159,-202.46527099609375
35,4.097693777285648,-670.89599609375
36,3.5275220627664985,-523.9304809570312
37,4.070001664327217,-664.808349609375
38,3.2350236560004952,-427.95086669921875
39,3.5953678168856564,-551.787353515625
40,3.229485212776542,-422.879150390625
41,4.03434178277247,-653.8403930664062
42,3.25717734636724,-432.1094665527344
43,3.2201880356663466,-418.6997375488281
44,3.5953678168856564,-551.787353515625
45,2.7502369015056196,-258.9665832519531
46,2.610658931625307,-203.87094116210938
47,3.9626945538180594,-641.39892578125
48,3.5088298168856564,-518.2374877929688
49,2.5988304559141997,-201.51446533203125
50,2.9408668449676156,-324.17333984375
51,2.8924245887967768,-310.7840270996094
52,2.8367749015056196,-296.4440612792969
53,2.9253898280307356,-319.4178466796875
54,2.8924245887967768,-310.7840270996094
55,3.13599452856257,-380.3935546875
56,3.543321942097819,-531.697265625
57,2.985063851179266,-340.9883117675781
58,3.229485212776542,-422.879150390625
59,2.888820776293457,-310.0821838378906
60,2.610658931625307,-203.87094116210938
61,3.5563334592663587,-539.1310424804688
62,3.105184826841164,-370.9360046386719
63,2.8924245887967768,-310.7840270996094
64,3.327851864747942,-461.70501708984375
65,3.7061364750420513,-581.46728515625
66,3.5953678168856564,-551.787353515625
67,2.9018322934619967,-313.54937744140625
68,2.5988304559141997,-201.51446533203125
69,2.6279072106270194,-207.40370178222656
70,3.229485212776542,-422.879150390625
71,2.8738746284042835,-303.6660461425781
72,3.6213908512227357,-561.481689453125
73,3.229485212776542,-422.879150390625
74,2.89435921951741,-311.468994140625
75,2.8627977419563773,-303.2289123535156
76,3.7822898630487383,-598.2081298828125
77,2.879413071628237,-307.3311767578125
78,3.5202529249628784,-522.3702392578125
79,3.0200740565113784,-342.4685974121094
80,3.608379334054196,-556.666748046875
81,2.6853684559141997,-245.16639709472656
82,3.105184826841164,-370.9360046386719
83,2.603676593735159,-202.46527099609375
84,2.985063851179266,-340.9883117675781
85,3.229485212776542,-422.879150390625
86,3.739082563409072,-592.4027099609375
87,2.964424185650033,-330.1551818847656
88,3.2201880356663466,-418.6997375488281
89,2.610658931625307,-203.87094116210938
90,3.5348528512227357,-527.8667602539062
91,2.985063851179266,-340.9883117675781
92,3.0274048449676156,-345.33660888671875
93,3.540533579935038,-528.7109985351562
94,2.603676593735159,-202.46527099609375
95,2.985063851179266,-340.9883117675781
96,3.322253961403489,-459.484130859375
97,3.0274048449676156,-345.33660888671875
98,3.13599452856257,-380.3935546875
99,2.764775314968497,-262.79541015625
100,3.360271205602467,-473.2191162109375
101,2.662819677331865,-214.96595764160156
102,3.291159771234453,-449.3696594238281
103,3.5088298168856564,-518.2374877929688
104,3.4094842668064835,-489.0641784667969
105,3.608379334054196,-556.666748046875
106,2.6397356863381267,-209.92117309570312
107,3.0520557857261306,-356.94866943359375
108,2.9126436484428884,-316.04144287109375
109,3.7260710462405324,-587.8411865234375
110,4.062730547503829,-662.2091064453125
111,3.0200740565113784,-342.4685974121094
112,3.2675024672916533,-440.4057312011719
113,2.9018322934619967,-313.54937744140625
114,3.543321942097819,-531.697265625
115,3.322253961403489,-459.484130859375
116,3.69921342101211,-579.6817016601562
117,2.642445624089897,-210.66819763183594
118,3.5088298168856564,-518.2374877929688
119,2.853390231177479,-300.5107421875
120,4.03434178277247,-653.8403930664062
121,2.875809259124917,-306.62841796875
122,3.5348528512227357,-527.8667602539062
123,3.8401780555259526,-613.3873291015625
124,3.5348528512227357,-527.8667602539062
125,3.5953678168856564,-551.787353515625
126,2.763248224787837,-262.1437683105469
127,3.0274048449676156,-345.33660888671875
128,3.5088298168856564,-518.2374877929688
129,3.6213908512227357,-561.481689453125
130,2.964424185650033,-330.1551818847656
131,3.3552467811512354,-464.8706359863281
132,2.5988304559141997,-201.51446533203125
133,3.521841334054196,-523.0728149414062
134,3.5953678168856564,-551.787353515625
135,3.5953678168856564,-551.787353515625
136,3.217656560805142,-418.2659912109375
137,4.062730547503829,-662.2091064453125
138,3.0274048449676156,-345.33660888671875
139,3.241313864747942,-429.4515380859375
140,2.7296759191767577,-251.9039306640625
141,3.014393327799076,-341.6669921875
142,3.229485212776542,-422.879150390625
143,3.1821707811512354,-404.36212158203125
144,2.9455982,-328.4622497558594
145,4.070001664327217,-664.808349609375
146,3.5258721040636836,-523.4002075195312
147,3.5348528512227357,-527.8667602539062
148,3.7822898630487383,-598.2081298828125
149,3.2675024672916533,-440.4057312011719
150,3.229485212776542,-422.879150390625
151,3.1267653100150232,-372.490966796875
152,2.6279072106270194,-207.40370178222656
153,3.515060565512604,-520.1416015625
154,2.888820776293457,-310.0821838378906
155,4.111888159651327,-674.3124389648438
156,3.0276467867639543,-350.9696044921875
157,3.229485212776542,-422.879150390625
158,3.540533579935038,-528.7109985351562
159,3.7061364750420513,-581.46728515625
160,3.090990444475484,-367.4571838378906
161,3.5953678168856564,-551.787353515625
162,3.229485212776542,-422.879150390625
163,2.6542740998010044,-213.30506896972656
164,3.5953678168856564,-551.787353515625
165,3.5953678168856564,-551.787353515625
166,2.735214362400711,-256.2388000488281
167,2.5988304559141997,-201.51446533203125
168,2.8924245887967768,-310.7840270996094
169,4.097693777285648,-670.89599609375
170,3.5348528512227357,-527.8667602539062
171,3.061573994719267,-359.0191955566406
172,2.985063851179266,-340.9883117675781
173,3.0274048449676156,-345.33660888671875
174,2.610658931625307,-203.87094116210938
175,2.8627977419563773,-303.2289123535156
176,2.9653310255896335,-336.366943359375
177,2.9314591403023957,-321.4042053222656
178,3.7822898630487383,-598.2081298828125
179,3.7260710462405324,-587.8411865234375
180,3.5088298168856564,-518.2374877929688
181,3.739082563409072,-592.4027099609375
182,3.7822898630487383,-598.2081298828125
183,2.8924245887967768,-310.7840270996094
184,3.9052354474823296,-632.4561157226562
185,2.7729555211541657,-264.33837890625
186,3.7122249381806496,-584.2908325195312
187,3.217656560805142,-418.2659912109375
188,3.5502449961277605,-533.71484375
189,3.090990444475484,-367.4571838378906
190,3.5275220627664985,-523.9304809570312
191,3.0200740565113784,-342.4685974121094
192,2.847851787953526,-299.15521240234375
193,2.603676593735159,-202.46527099609375
194,2.985063851179266,-340.9883117675781
195,3.372099857573867,-478.0661315917969
196,3.5020492422303855,-515.2907104492188
197,3.7260710462405324,-587.8411865234375
198,2.7808405525127773,-267.5275573730469
199,3.1415774640607,-380.8821716308594
200,2.9018322934619967,-313.54937744140625
201,3.5823564936034384,-546.8460693359375
202,2.756340191482306,-260.3792419433594
203,3.57626803046484,-543.8369750976562
204,3.263110877806783,-433.355224609375
205,3.0729864619852543,-365.1855773925781
206,3.89222393031379,-628.2255249023438
207,3.3552467811512354,-464.8706359863281
208,3.5088298168856564,-518.2374877929688
209,4.035038331384063,-655.9912109375
210,3.2058280850940353,-407.12890625
211,3.5202529249628784,-522.3702392578125
212,3.7061364750420513,-581.46728515625
213,3.2675024672916533,-440.4057312011719
214,2.9444706574709354,-325.0027160644531
215,2.9018322934619967,-313.54937744140625
216,3.316023212776542,-456.7518005371094
217,3.5275220627664985,-523.9304809570312
218,3.543321942097819,-531.697265625
219,3.0276467867639543,-350.9696044921875
220,2.763248224787837,-262.1437683105469
221,2.8924245887967768,-310.7840270996094
222,3.5953678168856564,-551.787353515625
223,2.642445624089897,-210.66819763183594
224,3.7822898630487383,-598.2081298828125
225,4.035038331384063,-655.9912109375
226,4.076924718357159,-666.337158203125
227,3.360271205602467,-473.2191162109375
228,3.7061364750420513,-581.46728515625
229,3.657675199993795,-568.7761840820312
230,2.5988304559141997,-201.51446533203125
231,3.13599452856257,-380.3935546875
232,3.5348528512227357,-527.8667602539062
233,3.7260710462405324,-587.8411865234375
234,2.985063851179266,-340.9883117675781
235,2.964424185650033,-330.1551818847656
236,3.8401780555259526,-613.3873291015625
237,3.5088298168856564,-518.2374877929688
238,3.657675199993795,-568.7761840820312
239,3.608379334054196,-556.666748046875
240,3.13599452856257,-380.3935546875
241,3.0276467867639543,-350.9696044921875
242,3.5145107394842805,-519.1040649414062
243,3.6213908512227357,-561.481689453125
244,2.985063851179266,-340.9883117675781
245,2.985063851179266,-340.9883117675781
246,3.608379334054196,-556.666748046875
247,3.608379334054196,-556.666748046875
248,2.927855327799076,-320.644775390625
249,2.763248224787837,-262.1437683105469
250,3.8000030729661707,-600.1390380859375
251,3.090990444475484,-367.4571838378906
252,2.9018322934619967,-313.54937744140625
253,2.5988304559141997,-201.51446533203125
254,3.57626803046484,-543.8369750976562
255,3.4530399439132813,-501.08245849609375
256,3.4530399439132813,-501.08245849609375
257,2.9018322934619967,-313.54937744140625
258,3.4530399439132813,-501.08245849609375
259,3.5088298168856564,-518.2374877929688
260,3.4958184936034384,-513.3706665039062
261,3.7822898630487383,-598.2081298828125
262,2.985063851179266,-340.9883117675781
263,3.6836982343308744,-578.1693725585938
264,3.543321942097819,-531.697265625
265,3.5953678168856564,-551.787353515625
266,2.8810823647681776,-307.4985656738281
267,2.918447623133856,-317.7796325683594
268,3.450003173556227,-495.3301696777344
269,4.077621266968752,-668.4509887695312
270,3.6637636631323933,-571.6622924804688
271,3.865366408246702,-623.44091796875
272,3.5563334592663587,-539.1310424804688
273,3.217656560805142,-418.2659912109375
274,3.5020492422303855,-515.2907104492188
275,3.9869251191292525,-645.8635864257812
276,3.719147992210591,-586.0687255859375
277,3.7260710462405324,-587.8411865234375
278,3.5275220627664985,-523.9304809570312
279,3.515060565512604,-520.1416015625
280,2.7502369015056196,-258.9665832519531
281,2.5988304559141997,-201.51446533203125
282,2.8924245887967768,-310.7840270996094
283,3.543321942097819,-531.697265625
284,2.7808405525127773,-267.5275573730469
285,2.610658931625307,-203.87094116210938
286,2.5988304559141997,-201.51446533203125
287,2.9018322934619967,-313.54937744140625
288,3.5202529249628784,-522.3702392578125
289,2.9389322142469823,-323.4971008300781
290,3.540533579935038,-528.7109985351562
291,3.5953678168856564,-551.787353515625
292,3.7822898630487383,-598.2081298828125
293,2.610658931625307,-203.87094116210938
294,3.7061364750420513,-581.46728515625
295,3.6507521459638537,-566.91650390625
296,2.637599486268938,-209.55982971191406
297,3.88446638855384,-627.6807861328125
298,3.0878731600700617,-366.8681335449219
299,3.8315859228746594,-611.4029541015625
300,3.5348528512227357,-527.8667602539062
301,2.9455982,-328.4622497558594
302,3.5953678168856564,-551.787353515625
303,2.8627977419563773,-303.2289123535156
304,3.8083128973858176,-608.5256958007812
305,3.229485212776542,-422.879150390625
306,2.8423133447295728,-297.80364990234375
307,3.765390086193782,-596.5471801757812
308,2.9314591403023957,-321.4042053222656
309,3.5823564936034384,-546.8460693359375
310,3.5202529249628784,-522.3702392578125
311,3.1415774640607,-380.8821716308594
312,3.608379334054196,-556.666748046875
313,3.2675024672916533,-440.4057312011719
314,2.964424185650033,-330.1551818847656
315,2.6735398039428,-242.23728942871094
316,3.628313905252677,-563.3640747070312
317,2.8924245887967768,-310.7840270996094
318,3.1703421291798355,-401.96112060546875
319,3.2675024672916533,-440.4057312011719
320,3.7822898630487383,-598.2081298828125
321,3.0274048449676156,-345.33660888671875
322,2.8924245887967768,-310.7840270996094
323,3.6213908512227357,-561.481689453125
324,3.5088298168856564,-518.2374877929688
325,3.5275220627664985,-523.9304809570312
326,3.0792172106122018,-366.5615234375
327,3.7822898630487383,-598.2081298828125
328,2.6187883201470976,-205.55882263183594
329,2.6224875835967065,-206.30419921875
330,3.5088298168856564,-518.2374877929688
331,3.5088298168856564,-518.2374877929688
332,2.964424185650033,-330.1551818847656
333,3.304194560805142,-452.0050964355469
334,3.4958184936034384,-513.3706665039062
335,2.5988304559141997,-201.51446533203125
336,3.3976556148350836,-483.6473083496094
337,3.837674192126936,-611.7703857421875
338,3.5280720826811436,-524.9631958007812
339,3.69921342101211,-579.6817016601562
340,3.464868595884681,-509.9401550292969
341,3.608379334054196,-556.666748046875
342,2.8627977419563773,-303.2289123535156
343,2.89435921951741,-311.468994140625
344,3.383928509545267,-482.84735107421875
345,3.157761711684943,-396.5334777832031
346,2.794117396945876,-269.9652404785156
347,2.6279072106270194,-207.40370178222656
348,3.6698521262709916,-573.777099609375
349,2.853390231177479,-300.5107421875
350,2.6279072106270194,-207.40370178222656
351,2.985063851179266,-340.9883117675781
352,2.610658931625307,-203.87094116210938
353,3.5088298168856564,-518.2374877929688
354,3.8445972461568774,-613.428466796875
355,3.217656560805142,-418.2659912109375
356,2.8627977419563773,-303.2289123535156
357,2.763248224787837,-262.1437683105469
358,3.5953678168856564,-551.787353515625
359,3.7061364750420513,-581.46728515625
360,3.229485212776542,-422.879150390625
361,2.7808405525127773,-267.5275573730469
362,3.2201880356663466,-418.6997375488281
363,3.8515203001868192,-617.4171142578125
364,3.5088298168856564,-518.2374877929688
365,3.5823564936034384,-546.8460693359375
366,2.8924245887967768,-310.7840270996094
367,2.6279072106270194,-207.40370178222656
368,2.6224875835967065,-206.30419921875
369,3.608379334054196,-556.666748046875
370,3.4958184936034384,-513.3706665039062
371,3.279331119263053,-441.44512939453125
372,2.5988304559141997,-201.51446533203125
373,2.9739869647313597,-338.35577392578125
374,2.7208542355681065,-249.59979248046875
375,3.7061364750420513,-581.46728515625
376,3.0934115929778816,-369.9830627441406
377,3.608379334054196,-556.666748046875
378,3.7260710462405324,-587.8411865234375
379,3.616136978975481,-557.5350341796875
380,3.616136978975481,-557.5350341796875
381,3.0274048449676156,-345.33660888671875
382,3.543321942097819,-531.697265625
383,3.5502449961277605,-533.71484375
384,3.5953678168856564,-551.787353515625
385,3.0276467867639543,-350.9696044921875
386,3.5502449961277605,-533.71484375
387,3.2231950040290953,-420.9727478027344
388,3.0274048449676156,-345.33660888671875
389,3.28117027840513,-446.22210693359375
390,3.6213908512227357,-561.481689453125
391,2.8627977419563773,-303.2289123535156
392,3.6213908512227357,-561.481689453125
393,2.7808405525127773,-267.5275573730469
394,3.6213908512227357,-561.481689453125
395,2.964424185650033,-330.1551818847656
396,2.9018322934619967,-313.54937744140625
397,2.610658931625307,-203.87094116210938
398,3.014393327799076,-341.6669921875
399,2.763248224787837,-262.1437683105469
400,2.8367749015056196,-296.4440612792969
401,2.985063851179266,-340.9883117675781
402,3.5088298168856564,-518.2374877929688
403,2.5751731519714003,-196.89279174804688
404,3.13599452856257,-380.3935546875
405,3.719147992210591,-586.0687255859375
406,3.2201880356663466,-418.6997375488281
407,2.763248224787837,-262.1437683105469
408,3.5088298168856564,-518.2374877929688
409,3.090990444475484,-367.4571838378906
410,3.540533579935038,-528.7109985351562
411,2.79774035,-286.2421569824219
412,2.875809259124917,-306.62841796875
413,2.888820776293457,-310.0821838378906
414,2.9314591403023957,-321.4042053222656
415,3.543321942097819,-531.697265625
416,3.8775433345238985,-626.0693359375
417,2.927855327799076,-320.644775390625
418,2.927855327799076,-320.644775390625
419,3.13599452856257,-380.3935546875
420,3.543321942097819,-531.697265625
421,3.5348528512227357,-527.8667602539062
422,2.6224875835967065,-206.30419921875
423,3.229485212776542,-422.879150390625
424,3.5953678168856564,-551.787353515625
425,2.829301827561033,-295.06024169921875
426,2.764775314968497,-262.79541015625
427,3.5088298168856564,-518.2374877929688
428,2.8627977419563773,-303.2289123535156
429,2.9314591403023957,-321.4042053222656
430,2.8367749015056196,-296.4440612792969
431,3.608379334054196,-556.666748046875
432,3.5953678168856564,-551.787353515625
433,3.1415774640607,-380.8821716308594
434,3.0274048449676156,-345.33660888671875
435,2.7420715221580387,-257.068115234375
436,2.6515643383095266,-212.53456115722656
437,3.229485212776542,-422.879150390625
438,3.8055628885375796,-601.5892333984375
439,3.0274048449676156,-345.33660888671875
440,3.6213908512227357,-561.481689453125
441,3.014393327799076,-341.6669921875
442,2.756340191482306,-260.3792419433594
443,2.7502369015056196,-258.9665832519531
444,3.6637636631323933,-571.6622924804688
445,3.229485212776542,-422.879150390625
446,3.602290870915598,-553.7235107421875
447,3.0274048449676156,-345.33660888671875
448,3.8000030729661707,-600.1390380859375
449,2.7907981554192545,-269.316162109375
450,2.82376338433708,-293.04888916015625
451,4.259506029806483,-678.7869262695312
452,2.6391623733890652,-209.79539489746094
453,3.2058280850940353,-407.12890625
454,2.5988304559141997,-201.51446533203125
455,2.875809259124917,-306.62841796875
456,3.5020492422303855,-515.2907104492188
457,3.5088298168856564,-518.2374877929688
458,2.8924245887967768,-310.7840270996094
459,3.5823564936034384,-546.8460693359375
460,3.5145107394842805,-519.1040649414062
461,2.847851787953526,-299.15521240234375
462,3.5145107394842805,-519.1040649414062
463,3.7822898630487383,-598.2081298828125
464,2.7502369015056196,-258.9665832519531
465,2.9455982,-328.4622497558594
466,3.8584433542167607,-619.0570678710938
467,3.657675199993795,-568.7761840820312
468,2.7762597419563773,-265.36279296875
469,3.0729864619852543,-365.1855773925781
470,3.739082563409072,-592.4027099609375
471,2.8924245887967768,-310.7840270996094
472,2.8627977419563773,-303.2289123535156
473,3.2201880356663466,-418.6997375488281
474,2.6224875835967065,-206.30419921875
475,3.540533579935038,-528.7109985351562
476,3.5088298168856564,-518.2374877929688
477,3.2320166876377465,-423.28717041015625
478,2.964424185650033,-330.1551818847656
479,3.616136978975481,-557.5350341796875
480,3.4213129187778835,-494.3930358886719
481,2.875809259124917,-306.62841796875
482,3.5823564936034384,-546.8460693359375
483,3.5823564936034384,-546.8460693359375
484,3.7260710462405324,-587.8411865234375
485,3.5348528512227357,-527.8667602539062
486,2.9314591403023957,-321.4042053222656
487,3.090990444475484,-367.4571838378906
488,3.5953678168856564,-551.787353515625
489,3.5088298168856564,-518.2374877929688
490,3.0200740565113784,-342.4685974121094
491,2.610658931625307,-203.87094116210938
492,3.304194560805142,-452.0050964355469
493,2.9018322934619967,-313.54937744140625
494,3.608379334054196,-556.666748046875
495,3.642994501042569,-566.0838623046875
496,2.6279072106270194,-207.40370178222656
497,3.5275220627664985,-523.9304809570312
498,3.5275220627664985,-523.9304809570312
499,2.9148438106305363,-317.0777893066406
