,object1,object2
0,2.829790124313474,-356.8411865234375
1,2.0506241620194317,-121.92757415771484
2,2.0506241620194317,-121.92757415771484
3,2.9996913176812416,-397.8370361328125
4,3.450793030859769,-501.2177429199219
5,2.492674160039604,-277.1380310058594
6,2.0506241620194317,-121.92757415771484
7,2.068347145261228,-161.3263397216797
8,2.9996913176812416,-397.8370361328125
9,2.0506241620194317,-121.92757415771484
10,3.278095099849975,-467.8179016113281
11,2.068347145261228,-161.3263397216797
12,2.068347145261228,-161.3263397216797
13,2.0506241620194317,-121.92757415771484
14,2.9996913176812416,-397.8370361328125
15,2.0506241620194317,-121.92757415771484
16,2.9996913176812416,-397.8370361328125
17,2.068347145261228,-161.3263397216797
18,2.0506241620194317,-121.92757415771484
19,2.0506241620194317,-121.92757415771484
20,2.068347145261228,-161.3263397216797
21,3.278095099849975,-467.8179016113281
22,2.6597785452612284,-301.7203063964844
23,2.227281859787351,-203.1547088623047
24,2.9996913176812416,-397.8370361328125
25,2.0506241620194317,-121.92757415771484
26,2.0506241620194317,-121.92757415771484
27,2.86882451718483,-380.0345764160156
28,2.26631641129297,-207.75474548339844
29,2.227281859787351,-203.1547088623047
30,2.068347145261228,-161.3263397216797
31,2.0506241620194317,-121.92757415771484
32,3.278095099849975,-467.8179016113281
33,2.670855409787351,-320.535888671875
34,2.0506241620194317,-121.92757415771484
35,2.26631641129297,-207.75474548339844
36,2.068347145261228,-161.3263397216797
37,2.0506241620194317,-121.92757415771484
38,2.0506241620194317,-121.92757415771484
39,2.0506241620194317,-121.92757415771484
40,2.0506241620194317,-121.92757415771484
41,2.9996913176812416,-397.8370361328125
42,2.0506241620194317,-121.92757415771484
43,2.068347145261228,-161.3263397216797
44,2.4808456843284965,-273.4288635253906
45,2.386216574313474,-253.0873260498047
46,2.681932274313474,-334.09881591796875
47,2.068347145261228,-161.3263397216797
48,2.0506241620194317,-121.92757415771484
49,2.0506241620194317,-121.92757415771484
50,3.195294782814586,-449.08538818359375
51,2.9996913176812416,-397.8370361328125
52,2.26631641129297,-207.75474548339844
53,2.9996913176812416,-397.8370361328125
54,2.0506241620194317,-121.92757415771484
55,3.0568996957574432,-421.63470458984375
56,2.0506241620194317,-121.92757415771484
57,2.2162049952612284,-188.80670166015625
58,2.9996913176812416,-397.8370361328125
59,2.6306381164667965,-297.015625
60,2.0506241620194317,-121.92757415771484
61,2.9996913176812416,-397.8370361328125
62,2.26631641129297,-207.75474548339844
63,2.6597785452612284,-301.7203063964844
