,object1,object2
0,2.0242309556576537,-145.11842346191406
1,2.645584286277753,-299.0589599609375
2,2.314382612737525,-213.39404296875
3,2.5045361189104796,-262.1164855957031
4,1.9843638572725237,-143.5588836669922
5,2.0242309556576537,-145.11842346191406
6,2.20882041891048,-187.68692016601562
7,3.355301800593078,-493.8787841796875
8,2.542675190386868,-284.67529296875
9,3.355301800593078,-493.8787841796875
10,2.0242309556576537,-145.11842346191406
11,2.7626875530219674,-338.8305358886719
12,2.9318370823266626,-384.57391357421875
13,2.542675190386868,-284.67529296875
14,2.0242309556576537,-145.11842346191406
15,2.0242309556576537,-145.11842346191406
16,2.0609625689104796,-159.9364013671875
17,3.0737804829587585,-425.9359130859375
18,2.4836464181576536,-257.5541076660156
19,3.355301800593078,-493.8787841796875
20,1.9843638572725237,-143.5588836669922
21,3.0737804829587585,-425.9359130859375
22,3.0737804829587585,-425.9359130859375
23,2.9460312531799913,-389.6044616699219
24,2.499572853133431,-258.2915954589844
25,3.0737804829587585,-425.9359130859375
26,3.0737804829587585,-425.9359130859375
27,3.1577637180693747,-445.2900695800781
28,2.604183951499766,-293.725341796875
29,3.0737804829587585,-425.9359130859375
30,2.542675190386868,-284.67529296875
31,2.1274902288579347,-167.75901794433594
32,3.0028087826427106,-404.60760498046875
33,2.604183951499766,-293.725341796875
34,3.355301800593078,-493.8787841796875
35,2.542675190386868,-284.67529296875
36,3.0737804829587585,-425.9359130859375
37,3.4546622303884265,-518.75732421875
38,1.9843638572725237,-143.5588836669922
39,2.8277451388646666,-352.1291809082031
40,2.7626875530219674,-338.8305358886719
41,2.068347145261228,-164.97027587890625
42,3.1423864705065547,-439.7213134765625
43,3.1577637180693747,-445.2900695800781
44,2.527297942824048,-282.5655212402344
45,1.9950096440467837,-144.67965698242188
46,1.8821184616024227,-131.28892517089844
47,2.742578862296617,-330.61920166015625
48,2.542675190386868,-284.67529296875
49,3.355301800593078,-493.8787841796875
50,2.604183951499766,-293.725341796875
51,2.558052437949687,-286.81353759765625
52,2.2812623872176054,-205.55780029296875
53,3.355301800593078,-493.8787841796875
54,2.7626875530219674,-338.8305358886719
55,3.338741687833118,-484.55792236328125
56,3.421542251632917,-510.5268249511719
57,2.604183951499766,-293.725341796875
58,3.2500269743079127,-471.4992370605469
59,2.527297942824048,-282.5655212402344
60,2.542675190386868,-284.67529296875
61,2.542675190386868,-284.67529296875
62,3.0737804829587585,-425.9359130859375
63,2.542675190386868,-284.67529296875
64,2.588806703936947,-291.3508605957031
65,2.527297942824048,-282.5655212402344
66,2.542675190386868,-284.67529296875
67,2.634938446625406,-298.6063232421875
68,2.527297942824048,-282.5655212402344
69,2.527297942824048,-282.5655212402344
70,3.0595861005930782,-421.64141845703125
71,2.604183951499766,-293.725341796875
72,3.219272708320654,-462.2103576660156
73,2.527297942824048,-282.5655212402344
74,2.604183951499766,-293.725341796875
75,2.542675190386868,-284.67529296875
76,3.3221818218375683,-480.25225830078125
77,2.9460312531799913,-389.6044616699219
78,2.542675190386868,-284.67529296875
79,2.542675190386868,-284.67529296875
80,2.860865170498264,-368.3670959472656
81,3.355301800593078,-493.8787841796875
82,2.542675190386868,-284.67529296875
83,3.0737804829587585,-425.9359130859375
