,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
21,2.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,142.0,161.0,16.0,30.0
22,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,151.0,125.0,16.0,30.0
23,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,154.0,125.0,16.0,30.0
24,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,156.0,16.0,30.0
25,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
26,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
27,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,149.0,159.0,16.0,30.0
28,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,154.0,128.0,16.0,30.0
29,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,154.0,125.0,16.0,30.0
30,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
31,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
32,2.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,142.0,161.0,16.0,30.0
33,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,153.0,125.0,16.0,30.0
34,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
35,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,153.0,128.0,16.0,30.0
36,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,173.0,125.0,16.0,30.0
37,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
38,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
39,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
40,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,126.0,125.0,16.0,16.0
41,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,156.0,16.0,30.0
42,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
43,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,139.0,125.0,16.0,30.0
44,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,141.0,158.0,16.0,30.0
45,3.0,2.0,4.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,154.0,125.0,16.0,30.0
46,3.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,142.0,125.0,16.0,30.0
47,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,173.0,125.0,16.0,30.0
48,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
49,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
50,3.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,145.0,156.0,16.0,30.0
51,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,156.0,16.0,30.0
52,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,154.0,128.0,16.0,30.0
53,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,156.0,16.0,30.0
54,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
55,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,4.0,149.0,159.0,16.0,30.0
56,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
57,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,154.0,125.0,16.0,30.0
58,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,156.0,16.0,30.0
59,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,156.0,16.0,30.0
60,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
61,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,156.0,16.0,30.0
62,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,152.0,128.0,16.0,30.0
63,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,151.0,125.0,16.0,30.0
64,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
65,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
66,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
67,3.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,142.0,160.0,16.0,30.0
68,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
69,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,146.0,125.0,16.0,30.0
70,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
71,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
72,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
73,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,156.0,16.0,30.0
74,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
75,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
76,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
77,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
78,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
79,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,142.0,125.0,16.0,16.0
80,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,30.0
81,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
82,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
83,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
84,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,140.0,156.0,16.0,30.0
85,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,173.0,125.0,16.0,30.0
86,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
87,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
88,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,159.0,16.0,30.0
89,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,142.0,125.0,16.0,30.0
90,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
91,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
92,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
93,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
94,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
95,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
96,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
97,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
98,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
99,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
100,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
101,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
102,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,154.0,125.0,16.0,30.0
103,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,141.0,125.0,16.0,30.0
104,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
105,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,125.0,125.0,16.0,16.0
