,object1,object2
0,4.118232281253755,-634.0421752929688
1,2.9591257605292203,-345.0841979980469
2,2.9591257605292203,-345.0841979980469
3,4.127463019960344,-636.1605224609375
4,2.8624792649298314,-336.1916198730469
5,2.7920803233116978,-212.18690490722656
6,3.2666700067444445,-460.1116943359375
7,2.9985084629584313,-401.44561767578125
8,2.804325796768725,-284.9212646484375
9,3.4351590268377667,-569.0938720703125
10,2.8624792649298314,-336.1916198730469
11,2.9591257605292203,-345.0841979980469
12,3.2666700067444445,-460.1116943359375
13,2.7920803233116978,-212.18690490722656
14,3.3941729148136974,-508.2742919921875
15,2.7736622303704412,-207.81312561035156
