,object1,object2
0,3.7563174010945857,-567.6787719726562
1,3.7563174010945857,-567.6787719726562
2,2.8511952537767127,-232.04554748535156
3,2.8511952537767127,-232.04554748535156
4,3.406001566785097,-492.10931396484375
5,4.118232281253755,-634.0421752929688
6,2.8511952537767127,-232.04554748535156
7,2.8511952537767127,-232.04554748535156
8,2.9591257605292203,-345.0841979980469
9,2.9591257605292203,-345.0841979980469
10,4.127463019960344,-636.1605224609375
11,2.8511952537767127,-232.04554748535156
12,2.8511952537767127,-232.04554748535156
13,2.8307308077125075,-227.83070373535156
14,2.8425594596839074,-230.34307861328125
15,2.8624792649298314,-336.1916198730469
16,2.849380873939774,-231.75624084472656
17,2.8511952537767127,-232.04554748535156
18,2.7920803233116978,-212.18690490722656
19,2.8511952537767127,-232.04554748535156
20,2.8511952537767127,-232.04554748535156
21,2.8307308077125075,-227.83070373535156
22,2.8511952537767127,-232.04554748535156
23,2.8511952537767127,-232.04554748535156
24,2.8511952537767127,-232.04554748535156
25,2.8511952537767127,-232.04554748535156
26,2.8511952537767127,-232.04554748535156
27,3.2666700067444445,-460.1116943359375
28,2.9985084629584313,-401.44561767578125
