,train_loss,train_mape,val_loss,val_mape,epoch
0,102339.76128472222,0.9939209818840027,98869.65972222222,0.9924514889717102,1
1,102536.04752604167,0.9920888543128967,98682.32118055556,0.9915607571601868,2
2,102219.65407986111,0.9912054538726807,98430.20659722222,0.9906711578369141,3
3,102556.65928819444,0.9903308749198914,98593.24392361111,0.9897884130477905,4
4,102189.45095486111,0.9903180599212646,98335.25260416667,0.9897827506065369,5
5,101854.03559027778,0.9894477725028992,98282.91232638889,0.9889041185379028,6
6,101901.15169270833,0.9885717034339905,98050.36111111111,0.9880249500274658,7
7,101919.43684895833,0.9877029657363892,97950.20659722222,0.9871456623077393,8
8,101697.94118923611,0.9868346452713013,97984.10763888889,0.9862688779830933,9
9,101478.04253472222,0.9868299961090088,97917.18489583333,0.9862657189369202,10
10,101588.59982638889,0.9859591722488403,97780.74913194444,0.9853902459144592,11
11,101291.06684027778,0.9850868582725525,97765.44618055556,0.9845128059387207,12
12,101518.53233506944,0.9842218160629272,97663.90885416667,0.9836385846138,13
13,101324.76345486111,0.9833530783653259,97353.375,0.9827619194984436,14
14,101372.34592013889,0.9824808239936829,97664.2734375,0.981886625289917,15
15,101548.11631944444,0.982481837272644,97408.53645833333,0.9818851947784424,16
16,101388.76627604167,0.9824835658073425,97504.51215277778,0.9818865060806274,17
17,101271.27973090278,0.9824821352958679,97433.84027777778,0.9818853139877319,18
18,101108.69813368056,0.98247891664505,97339.75347222222,0.9818841218948364,19
19,101152.06749131944,0.9816127419471741,97203.38975694444,0.9810094833374023,20
20,100713.93489583333,0.9807432293891907,97127.92621527778,0.9801358580589294,21
21,100967.28407118056,0.9798833131790161,97021.28385416667,0.9792640209197998,22
22,100510.86870659722,0.9790087342262268,96769.32986111111,0.9783869981765747,23
23,100333.70442708333,0.9781463742256165,96830.99739583333,0.977517306804657,24
24,100168.611328125,0.9781410694122314,97156.83159722222,0.9775128960609436,25
25,100647.46571180556,0.9781455993652344,96996.03819444444,0.9775174856185913,26
26,100938.72743055556,0.9781433343887329,96915.29513888889,0.9775123596191406,27
27,100261.34657118056,0.9781415462493896,96702.89149305556,0.9775106310844421,28
28,100016.52756076389,0.9772831201553345,96890.11197916667,0.9766406416893005,29
29,100327.65147569444,0.9772739410400391,96660.90625,0.976637065410614,30
30,100184.33094618056,0.9764043688774109,96744.328125,0.9757633805274963,31
31,100300.49782986111,0.9764047861099243,96566.6875,0.9757639169692993,32
32,100270.7734375,0.9755390286445618,96169.90277777778,0.9748907089233398,33
33,100035.61111111111,0.9746728539466858,96346.77604166667,0.9740167856216431,34
34,99749.96592881944,0.9746801853179932,96443.08854166667,0.9740208983421326,35
35,100435.10828993056,0.9746760129928589,96485.43663194444,0.9740176796913147,36
36,100102.37912326389,0.9746707081794739,96428.89756944444,0.9740148782730103,37
37,100262.78255208333,0.9746732115745544,96364.30815972222,0.9740183353424072,38
38,100357.18077256944,0.9746676087379456,96341.7734375,0.9740145206451416,39
39,100507.48676215278,0.97467440366745,96233.546875,0.9740177989006042,40
40,100530.86697048611,0.9746764302253723,96587.88454861111,0.9740160703659058,41
41,100144.99544270833,0.9746717810630798,96488.13628472222,0.9740138649940491,42
42,99686.95377604167,0.9746769666671753,96309.77690972222,0.9740164875984192,43
43,99965.91644965278,0.9746737480163574,96405.76388888889,0.9740167856216431,44
44,99988.74262152778,0.974669873714447,96281.96961805556,0.9740166068077087,45
45,99668.67122395833,0.9746791124343872,96333.58680555556,0.97402024269104,46
46,100158.16666666667,0.9746798872947693,96172.24739583333,0.9740182161331177,47
47,100201.69900173611,0.9746667146682739,96455.578125,0.9740119576454163,48
48,100069.13433159722,0.9746754765510559,96509.43923611111,0.9740166664123535,49
49,100803.78971354167,0.9746679067611694,96383.28819444444,0.9740141034126282,50
50,99913.18077256944,0.9746646881103516,96444.37847222222,0.9740123748779297,51
51,100125.99175347222,0.9746735095977783,96458.65972222222,0.9740176796913147,52
52,100501.94140625,0.9746749401092529,96287.421875,0.974017322063446,53
53,100150.39192708333,0.9746742844581604,96270.31597222222,0.9740135669708252,54
54,100086.16514756944,0.974670946598053,96409.52864583333,0.9740141034126282,55
55,100172.74848090278,0.9746713638305664,96197.34461805556,0.9740162491798401,56
56,99904.84114583333,0.974672794342041,96441.38628472222,0.9740138053894043,57
57,100187.80295138889,0.9746717810630798,96417.68489583333,0.9740170240402222,58
58,99863.42165798611,0.9746721386909485,96594.56163194444,0.9740155935287476,59
59,100151.31011284722,0.9746792316436768,96525.89756944444,0.9740191698074341,60
60,99955.53776041667,0.9746712446212769,96453.85503472222,0.9740132689476013,61
61,100124.09418402778,0.9746765494346619,96616.86197916667,0.9740169048309326,62
62,100269.59874131944,0.9746724367141724,96272.27690972222,0.9740132689476013,63
63,100156.99500868056,0.9746700525283813,96486.35503472222,0.9740129113197327,64
64,100309.98654513889,0.9746730923652649,96366.63715277778,0.9740163683891296,65
65,99978.82161458333,0.9746741652488708,96442.28559027778,0.9740139842033386,66
66,100475.58355034722,0.974677324295044,96324.32378472222,0.9740180969238281,67
67,99954.3671875,0.974668025970459,96356.84027777778,0.9740102291107178,68
68,100223.34266493056,0.9746740460395813,96225.20833333333,0.9740151762962341,69
69,100060.10460069444,0.9746716022491455,96434.07465277778,0.9740145206451416,70
70,99692.0625,0.9746682643890381,96515.15451388889,0.9740131497383118,71
71,99966.78862847222,0.9746767282485962,96348.09375,0.9740206599235535,72
72,99922.19574652778,0.9746729731559753,96534.953125,0.9740136861801147,73
73,99888.00824652778,0.9746735095977783,96471.11892361111,0.9740159511566162,74
74,100429.60850694444,0.9746753573417664,96385.40972222222,0.9740159511566162,75
75,100044.55707465278,0.9746736288070679,96267.91753472222,0.9740129113197327,76
76,100092.41905381944,0.9746702909469604,96606.01736111111,0.9740126132965088,77
77,100099.30642361111,0.9746707081794739,96356.34114583333,0.9740163683891296,78
78,100283.47677951389,0.9746737480163574,96524.72048611111,0.9740155339241028,79
79,100286.50130208333,0.9746760129928589,96352.79079861111,0.9740155339241028,80
80,100223.46419270833,0.9746699929237366,96464.73350694444,0.9740118384361267,81
81,100331.60394965278,0.9746761322021484,96271.7734375,0.9740145206451416,82
82,100133.71809895833,0.9746699929237366,96527.32465277778,0.9740121960639954,83
