,object1,object2
0,3.8448465184007485,-288.0194091796875
1,4.055789306836173,-551.1533203125
2,3.950741063207415,-472.74072265625
3,3.8900077217398445,-378.4527587890625
4,3.9897474380325826,-533.92333984375
5,3.9146377289898795,-381.9627990722656
6,4.022838307564109,-542.8541870117188
7,3.864713601348831,-314.2229309082031
8,4.006362685175374,-538.6559448242188
9,3.956935818009168,-474.6573486328125
10,3.989887062786639,-534.433349609375
11,3.9734114403979035,-479.23443603515625
12,3.8956273954644156,-379.59228515625
13,3.850694430948616,-305.4231872558594
14,3.8563141046731872,-307.0361328125
15,3.9090180552653084,-380.79095458984375
16,3.850694430948616,-305.4231872558594
17,3.9843486195626854,-482.0632019042969
18,3.8619337783977583,-308.6377868652344
19,3.850070434299504,-292.1466369628906
20,3.9843486195626854,-482.0632019042969
21,3.8956273954644156,-379.59228515625
22,3.9897474380325826,-533.92333984375
23,3.9146377289898795,-381.9627990722656
24,3.9090180552653084,-380.79095458984375
25,3.9897474380325826,-533.92333984375
26,3.9090180552653084,-380.79095458984375
27,3.9897474380325826,-533.92333984375
28,3.989887062786639,-534.433349609375
29,3.864713601348831,-314.2229309082031
30,3.9897474380325826,-533.92333984375
31,3.864713601348831,-314.2229309082031
